id,dress_id,barcode,size_discount_percentage,size_discount_active,status,sold_at,returned_at,created_at,updated_at
901,451,2500901,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
902,451,2500902,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
903,452,2500903,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
904,452,2500904,0.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
905,453,2500905,6.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
906,453,2500906,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
907,454,2500907,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
908,454,2500908,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
909,455,2500909,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
910,455,2500910,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
911,456,2500911,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
912,456,2500912,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
913,457,2500913,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
914,457,2500914,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
915,458,2500915,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
916,458,2500916,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
917,459,2500917,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
918,459,2500918,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
919,460,2500919,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
920,460,2500920,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
921,461,2500921,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
922,461,2500922,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
923,462,2500923,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
924,462,2500924,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
925,463,2500925,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
926,463,2500926,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
927,464,2500927,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
928,464,2500928,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
929,465,2500929,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
930,465,2500930,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
931,466,2500931,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
932,466,2500932,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
933,467,2500933,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
934,467,2500934,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
935,468,2500935,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
936,468,2500936,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
937,469,2500937,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
938,469,2500938,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
939,470,2500939,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
940,470,2500940,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
941,471,2500941,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
942,471,2500942,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
943,472,2500943,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
944,472,2500944,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
945,473,2500945,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
946,473,2500946,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
947,474,2500947,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
948,474,2500948,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
949,475,2500949,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
950,475,2500950,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
951,476,2500951,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
952,476,2500952,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
953,477,2500953,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
954,477,2500954,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
955,478,2500955,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
956,478,2500956,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
957,479,2500957,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
958,479,2500958,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
959,480,2500959,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
960,480,2500960,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
961,481,2500961,6.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
962,481,2500962,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
963,482,2500963,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
964,482,2500964,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
965,483,2500965,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
966,483,2500966,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
967,484,2500967,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
968,484,2500968,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
969,485,2500969,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
970,485,2500970,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
971,486,2500971,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
972,486,2500972,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
973,487,2500973,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
974,487,2500974,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
975,488,2500975,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
976,488,2500976,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
977,489,2500977,0.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
978,489,2500978,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
979,490,2500979,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
980,490,2500980,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
981,491,2500981,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
982,491,2500982,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
983,492,2500983,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
984,492,2500984,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
985,493,2500985,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
986,493,2500986,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
987,494,2500987,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
988,494,2500988,0.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
989,495,2500989,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
990,495,2500990,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
991,496,2500991,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
992,496,2500992,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
993,497,2500993,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
994,497,2500994,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
995,498,2500995,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
996,498,2500996,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
997,499,2500997,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
998,499,2500998,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
999,500,2500999,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1000,500,2501000,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1001,501,2501001,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1002,501,2501002,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1003,502,2501003,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1004,502,2501004,0.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1005,503,2501005,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1006,503,2501006,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1007,504,2501007,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1008,504,2501008,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1009,505,2501009,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1010,505,2501010,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1011,506,2501011,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1012,506,2501012,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1013,507,2501013,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1014,507,2501014,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1015,508,2501015,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1016,508,2501016,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1017,509,2501017,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1018,509,2501018,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1019,510,2501019,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1020,510,2501020,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1021,511,2501021,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1022,511,2501022,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1023,512,2501023,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1024,512,2501024,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1025,513,2501025,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1026,513,2501026,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1027,514,2501027,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1028,514,2501028,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1029,515,2501029,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1030,515,2501030,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1031,516,2501031,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1032,516,2501032,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1033,517,2501033,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1034,517,2501034,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1035,518,2501035,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1036,518,2501036,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1037,519,2501037,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1038,519,2501038,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1039,520,2501039,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1040,520,2501040,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1041,521,2501041,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1042,521,2501042,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1043,522,2501043,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1044,522,2501044,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1045,523,2501045,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1046,523,2501046,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1047,524,2501047,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1048,524,2501048,0.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1049,525,2501049,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1050,525,2501050,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1051,526,2501051,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1052,526,2501052,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1053,527,2501053,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1054,527,2501054,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1055,528,2501055,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1056,528,2501056,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1057,529,2501057,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1058,529,2501058,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1059,530,2501059,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1060,530,2501060,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1061,531,2501061,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1062,531,2501062,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1063,532,2501063,6.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1064,532,2501064,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1065,533,2501065,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1066,533,2501066,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1067,534,2501067,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1068,534,2501068,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1069,535,2501069,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1070,535,2501070,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1071,536,2501071,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1072,536,2501072,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1073,537,2501073,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1074,537,2501074,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1075,538,2501075,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1076,538,2501076,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1077,539,2501077,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1078,539,2501078,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1079,540,2501079,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1080,540,2501080,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1081,541,2501081,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1082,541,2501082,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1083,542,2501083,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1084,542,2501084,6.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1085,543,2501085,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1086,543,2501086,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1087,544,2501087,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1088,544,2501088,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1089,545,2501089,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1090,545,2501090,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1091,546,2501091,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1092,546,2501092,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1093,547,2501093,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1094,547,2501094,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1095,548,2501095,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1096,548,2501096,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1097,549,2501097,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1098,549,2501098,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1099,550,2501099,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1100,550,2501100,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1101,551,2501101,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1102,551,2501102,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1103,552,2501103,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1104,552,2501104,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1105,553,2501105,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1106,553,2501106,5.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1107,554,2501107,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1108,554,2501108,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1109,555,2501109,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1110,555,2501110,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1111,556,2501111,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1112,556,2501112,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1113,557,2501113,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1114,557,2501114,3.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1115,558,2501115,6.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1116,558,2501116,4.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1117,559,2501117,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1118,559,2501118,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1119,560,2501119,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1120,560,2501120,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1121,561,2501121,11.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1122,561,2501122,9.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1123,562,2501123,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1124,562,2501124,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1125,563,2501125,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1126,563,2501126,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1127,564,2501127,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1128,564,2501128,11.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1129,565,2501129,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1130,565,2501130,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1131,566,2501131,12.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1132,566,2501132,10.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1133,567,2501133,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1134,567,2501134,7.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1135,568,2501135,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1136,568,2501136,0.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1137,569,2501137,2.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1138,569,2501138,13.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
1139,570,2501139,4.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1140,570,2501140,9.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1141,571,2501141,2.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1142,571,2501142,0.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1143,572,2501143,3.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1144,572,2501144,10.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1145,573,2501145,4.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1146,573,2501146,10.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1147,574,2501147,11.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1148,574,2501148,6.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1149,575,2501149,7.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1150,575,2501150,3.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1151,576,2501151,2.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1152,576,2501152,1.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1153,577,2501153,10.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1154,577,2501154,15.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1155,578,2501155,2.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1156,578,2501156,7.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1157,579,2501157,4.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1158,579,2501158,10.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1159,580,2501159,4.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1160,580,2501160,0.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1161,581,2501161,9.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1162,581,2501162,2.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1163,582,2501163,14.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1164,582,2501164,11.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1165,583,2501165,0.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1166,583,2501166,15.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1167,584,2501167,1.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1168,584,2501168,11.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1169,585,2501169,3.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1170,585,2501170,11.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1171,586,2501171,10.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1172,586,2501172,7.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1173,587,2501173,15.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1174,587,2501174,15.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1175,588,2501175,8.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1176,588,2501176,0.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1177,589,2501177,2.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1178,589,2501178,14.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1179,590,2501179,8.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1180,590,2501180,3.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1181,591,2501181,5.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1182,591,2501182,7.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1183,592,2501183,5.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1184,592,2501184,7.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1185,593,2501185,8.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1186,593,2501186,5.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1187,594,2501187,14.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1188,594,2501188,11.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1189,595,2501189,4.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1190,595,2501190,0.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1191,596,2501191,5.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1192,596,2501192,10.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1193,597,2501193,0.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1194,597,2501194,8.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1195,598,2501195,8.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1196,598,2501196,4.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1197,599,2501197,6.00,0,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
1198,599,2501198,5.00,1,available,,,"2025-07-13 21:37:12","2025-07-13 21:37:12"
