id,collection_id,name,sku,description,size,hs_code,cost_price,sale_price,discount_percentage,discount_active,tax_percentage,status,created_at,updated_at
413,4,"Maymunah unstitched",le011unstitched,"Luxury Elite collection - Maymunah design in unstitched size",unstitched,6204.52.00,7336.00,11057.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
414,4,"Zaynab XS",le012xs,"Luxury Elite collection - Zaynab design in XS size",XS,6204.49.00,9770.00,10887.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
415,4,"Zaynab S",le012s,"Luxury Elite collection - Zaynab design in S size",S,6204.61.00,8555.00,12057.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
416,4,"Zaynab M",le012m,"Luxury Elite collection - Zaynab design in M size",M,6204.32.00,8551.00,14220.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
417,4,"Zaynab L",le012l,"Luxury Elite collection - Zaynab design in L size",L,6204.61.00,7633.00,12894.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
418,4,"Zaynab XL",le012xl,"Luxury Elite collection - Zaynab design in XL size",XL,6204.62.00,9401.00,14448.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
419,4,"Zaynab XXL",le012xxl,"Luxury Elite collection - Zaynab design in XXL size",XXL,6204.61.00,7565.00,13768.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
420,4,"Zaynab unstitched",le012unstitched,"Luxury Elite collection - Zaynab design in unstitched size",unstitched,6204.31.00,9197.00,12508.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
421,4,"Sawdah XS",le013xs,"Luxury Elite collection - Sawdah design in XS size",XS,6204.52.00,8196.00,11766.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
422,4,"Sawdah S",le013s,"Luxury Elite collection - Sawdah design in S size",S,6204.59.00,8879.00,13108.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
423,4,"Sawdah M",le013m,"Luxury Elite collection - Sawdah design in M size",M,6204.31.00,8452.00,14474.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
424,4,"Sawdah L",le013l,"Luxury Elite collection - Sawdah design in L size",L,6204.41.00,8651.00,13055.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
425,4,"Sawdah XL",le013xl,"Luxury Elite collection - Sawdah design in XL size",XL,6204.52.00,9250.00,10313.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
426,4,"Sawdah XXL",le013xxl,"Luxury Elite collection - Sawdah design in XXL size",XXL,6204.31.00,9674.00,11870.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
427,4,"Sawdah unstitched",le013unstitched,"Luxury Elite collection - Sawdah design in unstitched size",unstitched,6204.69.00,7278.00,11684.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
428,4,"Ramlah XS",le014xs,"Luxury Elite collection - Ramlah design in XS size",XS,6204.32.00,8194.00,13749.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
429,4,"Ramlah S",le014s,"Luxury Elite collection - Ramlah design in S size",S,6204.32.00,8776.00,10415.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
430,4,"Ramlah M",le014m,"Luxury Elite collection - Ramlah design in M size",M,6204.41.00,7746.00,10647.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
431,4,"Ramlah L",le014l,"Luxury Elite collection - Ramlah design in L size",L,6204.32.00,8212.00,13617.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
432,4,"Ramlah XL",le014xl,"Luxury Elite collection - Ramlah design in XL size",XL,6204.44.00,8573.00,12942.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
433,4,"Ramlah XXL",le014xxl,"Luxury Elite collection - Ramlah design in XXL size",XXL,6204.63.00,9440.00,12220.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
434,4,"Ramlah unstitched",le014unstitched,"Luxury Elite collection - Ramlah design in unstitched size",unstitched,6204.43.00,8360.00,14761.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
435,4,"Asma XS",le015xs,"Luxury Elite collection - Asma design in XS size",XS,6204.49.00,8655.00,11313.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
436,4,"Asma S",le015s,"Luxury Elite collection - Asma design in S size",S,6204.41.00,8659.00,10153.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
437,4,"Asma M",le015m,"Luxury Elite collection - Asma design in M size",M,6204.52.00,8805.00,10223.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
438,4,"Asma L",le015l,"Luxury Elite collection - Asma design in L size",L,6204.62.00,9061.00,10130.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
439,4,"Asma XL",le015xl,"Luxury Elite collection - Asma design in XL size",XL,6204.49.00,7727.00,14482.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
440,4,"Asma XXL",le015xxl,"Luxury Elite collection - Asma design in XXL size",XXL,6204.69.00,9184.00,11286.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
441,4,"Asma unstitched",le015unstitched,"Luxury Elite collection - Asma design in unstitched size",unstitched,6204.41.00,7693.00,13245.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
442,4,"Ayesha XS",le016xs,"Luxury Elite collection - Ayesha design in XS size",XS,6204.52.00,9835.00,13858.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
443,4,"Ayesha S",le016s,"Luxury Elite collection - Ayesha design in S size",S,6204.41.00,8363.00,12187.00,9.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
444,4,"Ayesha M",le016m,"Luxury Elite collection - Ayesha design in M size",M,6204.43.00,9730.00,12011.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
445,4,"Ayesha L",le016l,"Luxury Elite collection - Ayesha design in L size",L,6204.32.00,9239.00,12177.00,9.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
446,4,"Ayesha XL",le016xl,"Luxury Elite collection - Ayesha design in XL size",XL,6204.49.00,9840.00,10018.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
447,4,"Ayesha XXL",le016xxl,"Luxury Elite collection - Ayesha design in XXL size",XXL,6204.52.00,8976.00,14228.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
448,4,"Ayesha unstitched",le016unstitched,"Luxury Elite collection - Ayesha design in unstitched size",unstitched,6204.49.00,7486.00,11649.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
449,5,"Aisha XS",tv001xs,"Trendy Vibes collection - Aisha design in XS size",XS,6204.49.00,3126.00,4861.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
450,5,"Aisha S",tv001s,"Trendy Vibes collection - Aisha design in S size",S,6204.31.00,4336.00,6822.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
451,5,"Aisha M",tv001m,"Trendy Vibes collection - Aisha design in M size",M,6204.44.00,4274.00,5024.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
452,5,"Aisha L",tv001l,"Trendy Vibes collection - Aisha design in L size",L,6204.63.00,3034.00,4883.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
453,5,"Aisha XL",tv001xl,"Trendy Vibes collection - Aisha design in XL size",XL,6204.49.00,3033.00,6835.00,0.00,0,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
454,5,"Aisha XXL",tv001xxl,"Trendy Vibes collection - Aisha design in XXL size",XXL,6204.52.00,3075.00,6714.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
455,5,"Aisha unstitched",tv001unstitched,"Trendy Vibes collection - Aisha design in unstitched size",unstitched,6204.44.00,4315.00,5373.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
456,5,"Fatima XS",tv002xs,"Trendy Vibes collection - Fatima design in XS size",XS,6204.64.00,3342.00,6085.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
457,5,"Fatima S",tv002s,"Trendy Vibes collection - Fatima design in S size",S,6204.51.00,4251.00,5574.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
458,5,"Fatima M",tv002m,"Trendy Vibes collection - Fatima design in M size",M,6204.69.00,4349.00,4847.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
459,5,"Fatima L",tv002l,"Trendy Vibes collection - Fatima design in L size",L,6204.41.00,4041.00,6708.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
460,5,"Fatima XL",tv002xl,"Trendy Vibes collection - Fatima design in XL size",XL,6204.64.00,3872.00,5827.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
461,5,"Fatima XXL",tv002xxl,"Trendy Vibes collection - Fatima design in XXL size",XXL,6204.62.00,3242.00,6070.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
462,5,"Fatima unstitched",tv002unstitched,"Trendy Vibes collection - Fatima design in unstitched size",unstitched,6204.62.00,3515.00,5231.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
463,5,"Khadija XS",tv003xs,"Trendy Vibes collection - Khadija design in XS size",XS,6204.51.00,4396.00,6016.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
464,5,"Khadija S",tv003s,"Trendy Vibes collection - Khadija design in S size",S,6204.63.00,3189.00,5688.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
465,5,"Khadija M",tv003m,"Trendy Vibes collection - Khadija design in M size",M,6204.31.00,3459.00,4740.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
466,5,"Khadija L",tv003l,"Trendy Vibes collection - Khadija design in L size",L,6204.51.00,3035.00,6545.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
467,5,"Khadija XL",tv003xl,"Trendy Vibes collection - Khadija design in XL size",XL,6204.41.00,3369.00,5114.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
468,5,"Khadija XXL",tv003xxl,"Trendy Vibes collection - Khadija design in XXL size",XXL,6204.61.00,3221.00,6575.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
469,5,"Khadija unstitched",tv003unstitched,"Trendy Vibes collection - Khadija design in unstitched size",unstitched,6204.43.00,4180.00,5723.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
470,5,"Maryam XS",tv004xs,"Trendy Vibes collection - Maryam design in XS size",XS,6204.51.00,4397.00,6171.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
471,5,"Maryam S",tv004s,"Trendy Vibes collection - Maryam design in S size",S,6204.64.00,3050.00,5197.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
472,5,"Maryam M",tv004m,"Trendy Vibes collection - Maryam design in M size",M,6204.64.00,4075.00,5948.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
473,5,"Maryam L",tv004l,"Trendy Vibes collection - Maryam design in L size",L,6204.62.00,4312.00,6428.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
474,5,"Maryam XL",tv004xl,"Trendy Vibes collection - Maryam design in XL size",XL,6204.51.00,3794.00,5582.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
475,5,"Maryam XXL",tv004xxl,"Trendy Vibes collection - Maryam design in XXL size",XXL,6204.69.00,4043.00,5077.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
476,5,"Maryam unstitched",tv004unstitched,"Trendy Vibes collection - Maryam design in unstitched size",unstitched,6204.61.00,3020.00,6690.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
477,5,"Zainab XS",tv005xs,"Trendy Vibes collection - Zainab design in XS size",XS,6204.41.00,3613.00,6277.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
478,5,"Zainab S",tv005s,"Trendy Vibes collection - Zainab design in S size",S,6204.61.00,3053.00,5975.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
479,5,"Zainab M",tv005m,"Trendy Vibes collection - Zainab design in M size",M,6204.52.00,3109.00,6802.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
480,5,"Zainab L",tv005l,"Trendy Vibes collection - Zainab design in L size",L,6204.44.00,3460.00,4722.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
481,5,"Zainab XL",tv005xl,"Trendy Vibes collection - Zainab design in XL size",XL,6204.62.00,3402.00,6287.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
482,5,"Zainab XXL",tv005xxl,"Trendy Vibes collection - Zainab design in XXL size",XXL,6204.41.00,4331.00,5650.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
483,5,"Zainab unstitched",tv005unstitched,"Trendy Vibes collection - Zainab design in unstitched size",unstitched,6204.61.00,4395.00,5059.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
484,5,"Ruqayyah XS",tv006xs,"Trendy Vibes collection - Ruqayyah design in XS size",XS,6204.69.00,4042.00,6295.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
485,5,"Ruqayyah S",tv006s,"Trendy Vibes collection - Ruqayyah design in S size",S,6204.32.00,3759.00,6746.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
486,5,"Ruqayyah M",tv006m,"Trendy Vibes collection - Ruqayyah design in M size",M,6204.52.00,4441.00,5846.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
487,5,"Ruqayyah L",tv006l,"Trendy Vibes collection - Ruqayyah design in L size",L,6204.51.00,4424.00,6992.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
488,5,"Ruqayyah XL",tv006xl,"Trendy Vibes collection - Ruqayyah design in XL size",XL,6204.43.00,3792.00,6480.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
489,5,"Ruqayyah XXL",tv006xxl,"Trendy Vibes collection - Ruqayyah design in XXL size",XXL,6204.41.00,3310.00,5945.00,9.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
490,5,"Ruqayyah unstitched",tv006unstitched,"Trendy Vibes collection - Ruqayyah design in unstitched size",unstitched,6204.51.00,3191.00,4535.00,4.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
491,5,"Umm Kulthum XS",tv007xs,"Trendy Vibes collection - Umm Kulthum design in XS size",XS,6204.41.00,3677.00,4836.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
492,5,"Umm Kulthum S",tv007s,"Trendy Vibes collection - Umm Kulthum design in S size",S,6204.41.00,3221.00,6085.00,19.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
493,5,"Umm Kulthum M",tv007m,"Trendy Vibes collection - Umm Kulthum design in M size",M,6204.63.00,3256.00,5407.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
494,5,"Umm Kulthum L",tv007l,"Trendy Vibes collection - Umm Kulthum design in L size",L,6204.63.00,3680.00,6217.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
495,5,"Umm Kulthum XL",tv007xl,"Trendy Vibes collection - Umm Kulthum design in XL size",XL,6204.62.00,3026.00,5500.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
496,5,"Umm Kulthum XXL",tv007xxl,"Trendy Vibes collection - Umm Kulthum design in XXL size",XXL,6204.42.00,3800.00,6897.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
497,5,"Umm Kulthum unstitched",tv007unstitched,"Trendy Vibes collection - Umm Kulthum design in unstitched size",unstitched,6204.41.00,4217.00,4592.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
498,5,"Safiyyah XS",tv008xs,"Trendy Vibes collection - Safiyyah design in XS size",XS,6204.42.00,3652.00,6982.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
499,5,"Safiyyah S",tv008s,"Trendy Vibes collection - Safiyyah design in S size",S,6204.44.00,4277.00,5454.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
500,5,"Safiyyah M",tv008m,"Trendy Vibes collection - Safiyyah design in M size",M,6204.52.00,3137.00,6099.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
501,5,"Safiyyah L",tv008l,"Trendy Vibes collection - Safiyyah design in L size",L,6204.59.00,3538.00,6216.00,9.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
502,5,"Safiyyah XL",tv008xl,"Trendy Vibes collection - Safiyyah design in XL size",XL,6204.31.00,3134.00,4926.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
503,5,"Safiyyah XXL",tv008xxl,"Trendy Vibes collection - Safiyyah design in XXL size",XXL,6204.63.00,4365.00,6283.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
504,5,"Safiyyah unstitched",tv008unstitched,"Trendy Vibes collection - Safiyyah design in unstitched size",unstitched,6204.52.00,3327.00,6670.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
505,5,"Hafsa XS",tv009xs,"Trendy Vibes collection - Hafsa design in XS size",XS,6204.69.00,4286.00,4932.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
506,5,"Hafsa S",tv009s,"Trendy Vibes collection - Hafsa design in S size",S,6204.31.00,3411.00,5932.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
507,5,"Hafsa M",tv009m,"Trendy Vibes collection - Hafsa design in M size",M,6204.63.00,3068.00,5499.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
508,5,"Hafsa L",tv009l,"Trendy Vibes collection - Hafsa design in L size",L,6204.51.00,3274.00,4801.00,0.00,0,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
509,5,"Hafsa XL",tv009xl,"Trendy Vibes collection - Hafsa design in XL size",XL,6204.42.00,3945.00,6553.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
510,5,"Hafsa XXL",tv009xxl,"Trendy Vibes collection - Hafsa design in XXL size",XXL,6204.42.00,3859.00,5743.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
511,5,"Hafsa unstitched",tv009unstitched,"Trendy Vibes collection - Hafsa design in unstitched size",unstitched,6204.43.00,3389.00,5429.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
512,5,"Juwayriyya XS",tv010xs,"Trendy Vibes collection - Juwayriyya design in XS size",XS,6204.61.00,3004.00,5176.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
513,5,"Juwayriyya S",tv010s,"Trendy Vibes collection - Juwayriyya design in S size",S,6204.41.00,3716.00,5400.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
514,5,"Juwayriyya M",tv010m,"Trendy Vibes collection - Juwayriyya design in M size",M,6204.62.00,3930.00,4889.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
515,5,"Juwayriyya L",tv010l,"Trendy Vibes collection - Juwayriyya design in L size",L,6204.52.00,3512.00,6036.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
516,5,"Juwayriyya XL",tv010xl,"Trendy Vibes collection - Juwayriyya design in XL size",XL,6204.31.00,3700.00,4995.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
517,5,"Juwayriyya XXL",tv010xxl,"Trendy Vibes collection - Juwayriyya design in XXL size",XXL,6204.59.00,3768.00,6860.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
518,5,"Juwayriyya unstitched",tv010unstitched,"Trendy Vibes collection - Juwayriyya design in unstitched size",unstitched,6204.59.00,4358.00,4829.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
519,5,"Maymunah XS",tv011xs,"Trendy Vibes collection - Maymunah design in XS size",XS,6204.69.00,4281.00,5386.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
520,5,"Maymunah S",tv011s,"Trendy Vibes collection - Maymunah design in S size",S,6204.42.00,4462.00,6849.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
521,5,"Maymunah M",tv011m,"Trendy Vibes collection - Maymunah design in M size",M,6204.52.00,3283.00,6317.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
522,5,"Maymunah L",tv011l,"Trendy Vibes collection - Maymunah design in L size",L,6204.64.00,3774.00,6287.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
523,5,"Maymunah XL",tv011xl,"Trendy Vibes collection - Maymunah design in XL size",XL,6204.49.00,3671.00,6418.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
524,5,"Maymunah XXL",tv011xxl,"Trendy Vibes collection - Maymunah design in XXL size",XXL,6204.64.00,4065.00,5083.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
525,5,"Maymunah unstitched",tv011unstitched,"Trendy Vibes collection - Maymunah design in unstitched size",unstitched,6204.69.00,3711.00,6037.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
526,5,"Zaynab XS",tv012xs,"Trendy Vibes collection - Zaynab design in XS size",XS,6204.64.00,4386.00,6369.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
527,5,"Zaynab S",tv012s,"Trendy Vibes collection - Zaynab design in S size",S,6204.41.00,3700.00,6543.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
528,5,"Zaynab M",tv012m,"Trendy Vibes collection - Zaynab design in M size",M,6204.69.00,3483.00,6754.00,17.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
529,5,"Zaynab L",tv012l,"Trendy Vibes collection - Zaynab design in L size",L,6204.31.00,3500.00,6204.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
530,5,"Zaynab XL",tv012xl,"Trendy Vibes collection - Zaynab design in XL size",XL,6204.64.00,4150.00,6242.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
531,5,"Zaynab XXL",tv012xxl,"Trendy Vibes collection - Zaynab design in XXL size",XXL,6204.42.00,4340.00,6406.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
532,5,"Zaynab unstitched",tv012unstitched,"Trendy Vibes collection - Zaynab design in unstitched size",unstitched,6204.51.00,3160.00,4678.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
533,5,"Sawdah XS",tv013xs,"Trendy Vibes collection - Sawdah design in XS size",XS,6204.63.00,3246.00,4603.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
534,5,"Sawdah S",tv013s,"Trendy Vibes collection - Sawdah design in S size",S,6204.51.00,3511.00,6010.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
535,5,"Sawdah M",tv013m,"Trendy Vibes collection - Sawdah design in M size",M,6204.41.00,4245.00,4930.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
536,5,"Sawdah L",tv013l,"Trendy Vibes collection - Sawdah design in L size",L,6204.61.00,3681.00,5100.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
537,5,"Sawdah XL",tv013xl,"Trendy Vibes collection - Sawdah design in XL size",XL,6204.43.00,4327.00,6853.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
538,5,"Sawdah XXL",tv013xxl,"Trendy Vibes collection - Sawdah design in XXL size",XXL,6204.52.00,3767.00,6835.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
539,5,"Sawdah unstitched",tv013unstitched,"Trendy Vibes collection - Sawdah design in unstitched size",unstitched,6204.43.00,4044.00,6026.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
540,5,"Ramlah XS",tv014xs,"Trendy Vibes collection - Ramlah design in XS size",XS,6204.61.00,3934.00,6918.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
541,5,"Ramlah S",tv014s,"Trendy Vibes collection - Ramlah design in S size",S,6204.52.00,3626.00,6960.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
542,5,"Ramlah M",tv014m,"Trendy Vibes collection - Ramlah design in M size",M,6204.62.00,3989.00,5356.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
543,5,"Ramlah L",tv014l,"Trendy Vibes collection - Ramlah design in L size",L,6204.64.00,3008.00,5415.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
544,5,"Ramlah XL",tv014xl,"Trendy Vibes collection - Ramlah design in XL size",XL,6204.42.00,3769.00,5392.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
545,5,"Ramlah XXL",tv014xxl,"Trendy Vibes collection - Ramlah design in XXL size",XXL,6204.44.00,4364.00,6980.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
546,5,"Ramlah unstitched",tv014unstitched,"Trendy Vibes collection - Ramlah design in unstitched size",unstitched,6204.41.00,3978.00,5918.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
547,5,"Asma XS",tv015xs,"Trendy Vibes collection - Asma design in XS size",XS,6204.31.00,3983.00,6147.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
548,5,"Asma S",tv015s,"Trendy Vibes collection - Asma design in S size",S,6204.31.00,3085.00,4827.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
549,5,"Asma M",tv015m,"Trendy Vibes collection - Asma design in M size",M,6204.62.00,3997.00,6242.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
